stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
10007,W 100th Ave & Pecos St,Vehicles Travelling West, 39.878638,-105.006153,,,0
10008,W 100th Ave & Ura Ln,Vehicles Travelling East, 39.877913,-105.011188,,,0
10009,W 100th Ave & Ura Ln,Vehicles Travelling West, 39.878006,-105.011309,,,0
10013,100th Ave & York St,Vehicles Travelling East, 39.877727,-104.958489,,,0
10014,W 104th Ave & Croke Dr,Vehicles Travelling East, 39.885039,-104.999657,,,0
10016,W 104th Ave & Croke Dr,Vehicles Travelling West, 39.885319,-105.000391,,,0
10019,W 104th Ave & Huron St,Vehicles Travelling East, 39.885050,-104.996082,,,0
10020,W 104th Ave & Huron St,Vehicles Travelling West, 39.885332,-104.997422,,,0
10021,W 104th Ave & Livingston Dr,Vehicles Travelling East, 39.885038,-105.002857,,,0
10022,W 104th Ave & Livingston Dr,Vehicles Travelling West, 39.885307,-105.003771,,,0
10023,W 104th Ave & Melody Dr,Vehicles Travelling East, 39.885040,-104.992627,,,0
10024,W 104th Ave & Quivas St,Vehicles Travelling East, 39.885070,-105.007153,,,0
10025,W 104th Ave & Quivas St,Vehicles Travelling West, 39.885344,-105.006939,,,0
10028,106th & Melody Transfer Center Gate C,Vehicles Travelling East, 39.888627,-104.994739,,,0
10038,W 10th Ave & Decatur St,Vehicles Travelling West, 39.733039,-105.022107,,,0
10039,W 10th Ave & Depew St,Vehicles Travelling East, 39.733000,-105.057679,,,0
10040,W 10th Ave & Depew St,Vehicles Travelling West, 39.733130,-105.057576,,,0
10044,W 10th Ave & Federal Blvd,Vehicles Travelling East, 39.732946,-105.024758,,,0
10045,W 10th Ave & Federal Blvd,Vehicles Travelling West, 39.732985,-105.025626,,,0
10048,W 10th Ave & Gray St,Vehicles Travelling East, 39.733052,-105.061044,,,0
10049,W 10th Ave & Gray St,Vehicles Travelling West, 39.733120,-105.061687,,,0
10050,W 10th Ave & Hooker St,Vehicles Travelling East, 39.732913,-105.028345,,,0
10051,W 10th Ave & Hooker St,Vehicles Travelling West, 39.732976,-105.028970,,,0
10055,W 10th Ave & Jay St,Vehicles Travelling West, 39.733117,-105.065174,,,0
10056,Jersey St & 10th Ave,Vehicles Travelling North, 39.731453,-104.919403,,,0
10057,W 10th Ave & Kendall St,Vehicles Travelling East, 39.733051,-105.065219,,,0
10060,W 10th Ave & Julian St,Vehicles Travelling East, 39.732914,-105.030539,,,0
10061,W 10th Ave & Knox Ct,Vehicles Travelling West, 39.732994,-105.032475,,,0
10062,10th Ave & Leyden St,Vehicles Travelling East, 39.731631,-104.914705,,,0
10063,10th Ave & Leyden St,Vehicles Travelling West, 39.731722,-104.915604,,,0
10066,W 10th Ave & Meade St,Vehicles Travelling East, 39.732915,-105.036005,,,0
10067,W 10th Ave & Meade St,Vehicles Travelling West, 39.733018,-105.035629,,,0
10068,10th Ave & Monaco Pkwy,Vehicles Travelling East, 39.731643,-104.912577,,,0
10069,10th Ave & Monaco Pkwy,Vehicles Travelling West, 39.731712,-104.912685,,,0
10070,W 10th Ave & Perry St,Vehicles Travelling East, 39.732948,-105.038991,,,0
10071,W 10th Ave & Perry St,Vehicles Travelling West, 39.733045,-105.039675,,,0
10072,W 10th Ave & Pierce St,Vehicles Travelling East, 39.733081,-105.072247,,,0
10073,W 10th Ave & Raleigh St,Vehicles Travelling West, 39.733078,-105.042204,,,0
10074,W 10th Ave & Teller St,Vehicles Travelling West, 39.733069,-105.076300,,,0
10075,W 10th Ave & Sheridan Blvd,Vehicles Travelling West, 39.733139,-105.054278,,,0
10076,W 10th Ave & Sheridan Blvd,Vehicles Travelling East, 39.733072,-105.052504,,,0
10077,W 10th Ave & Stuart St,Vehicles Travelling East, 39.732976,-105.042225,,,0
10078,W 10th Ave & Teller St,Vehicles Travelling East, 39.732990,-105.076477,,,0
10080,W 10th Ave & Wadsworth Blvd,Vehicles Travelling East, 39.732909,-105.080126,,,0
10081,W 10th Ave & Winona Ct,Vehicles Travelling West, 39.733125,-105.047719,,,0
10082,W 10th Ave & Winona Ct,Vehicles Travelling East, 39.733019,-105.046716,,,0
10083,W 10th Ave & Wolff St,Vehicles Travelling East, 39.733040,-105.049490,,,0
10084,W 10th Ave & Xavier St,Vehicles Travelling West, 39.733152,-105.050763,,,0
10090,W 112th Ave & Federal Blvd,Vehicles Travelling West, 39.899746,-105.025765,,,0
10091,W 112th Ave & Federal Blvd,Vehicles Travelling East, 39.899515,-105.027084,,,0
10094,W 112th Ave & Sheridan Blvd,Vehicles Travelling East, 39.899623,-105.051659,,,0
10095,W 112th Ave & Vrain St,Vehicles Travelling East, 39.899599,-105.045178,,,0
10096,W 112th Ave & Vrain St,Vehicles Travelling West, 39.899835,-105.046329,,,0
10097,14th & Walnut Gate B,Vehicles Travelling Northwest, 40.017019,-105.276786,,,0
10099,11th Ave & Boston St,Vehicles Travelling West, 39.732902,-104.880341,,,0
10100,11th Ave & Boston St,Vehicles Travelling East, 39.732758,-104.880085,,,0
10102,11th Ave & Dayton St,Vehicles Travelling East, 39.732800,-104.874946,,,0
10103,11th Ave & Dayton St,Vehicles Travelling West, 39.732900,-104.875945,,,0
10105,11th Ave & Elmira St,Vehicles Travelling East, 39.732800,-104.872388,,,0
10106,11th Ave & Elmira St,Vehicles Travelling West, 39.732931,-104.873352,,,0
10108,11th Ave & Galena St,Vehicles Travelling West, 39.732905,-104.870217,,,0
10109,11th Ave & Galena St,Vehicles Travelling East, 39.732805,-104.869976,,,0
10112,11th Ave & Geneva St,Vehicles Travelling East, 39.732808,-104.867715,,,0
10115,11th Ave & Hanover St,Vehicles Travelling West, 39.732901,-104.868165,,,0
10116,11th Ave & Havana St,Vehicles Travelling East, 39.732808,-104.865539,,,0
10117,11th Ave & Havana St,Vehicles Travelling West, 39.732905,-104.865599,,,0
10118,11th Ave & Jamaica St,Vehicles Travelling East, 39.732821,-104.862129,,,0
10119,11th Ave & Jamaica St,Vehicles Travelling West, 39.732921,-104.862899,,,0
10120,11th Ave & Joliet St,Vehicles Travelling East, 39.732828,-104.860061,,,0
10121,11th Ave & Joliet St,Vehicles Travelling West, 39.732928,-104.860536,,,0
10122,11th Ave & Lansing St,Vehicles Travelling West, 39.732940,-104.856945,,,0
10123,11th Ave & Lima St,Vehicles Travelling East, 39.732851,-104.855621,,,0
10125,11th Ave & Magnolia St,Vehicles Travelling East, 39.732850,-104.911162,,,0
10126,11th Ave & Moline St,Vehicles Travelling West, 39.732953,-104.854503,,,0
10127,11th Ave & Moline St,Vehicles Travelling East, 39.732853,-104.854630,,,0
10128,11th Ave & Niagara St,Vehicles Travelling West, 39.732922,-104.910869,,,0
10129,11th Ave & Nome St,Vehicles Travelling East, 39.732860,-104.849883,,,0
10130,11th Ave & Nome St,Vehicles Travelling West, 39.732965,-104.851321,,,0
10132,11th Ave & Oneida St,Vehicles Travelling East, 39.732858,-104.908263,,,0
10133,11th Ave & Oneida St,Vehicles Travelling West, 39.732925,-104.907762,,,0
10136,11th Ave & Peoria St,Vehicles Travelling West, 39.733022,-104.847893,,,0
10137,11th Ave & Pontiac St,Vehicles Travelling East, 39.732853,-104.905209,,,0
10139,11th Ave & Quebec St,Vehicles Travelling East, 39.732809,-104.902489,,,0
10140,11th Ave & Quebec St,Vehicles Travelling West, 39.732932,-104.903873,,,0
10141,11th Ave & Rosemary St,Vehicles Travelling West, 39.732923,-104.900433,,,0
10142,11th Ave & Rosemary St,Vehicles Travelling East, 39.732821,-104.899552,,,0
10154,120th Ave & Grant St,Vehicles Travelling East, 39.913958,-104.984694,,,0
10155,120th Ave & Grant St,Vehicles Travelling West, 39.914219,-104.985746,,,0
10158,120th Ave & Washington St,Vehicles Travelling West, 39.914235,-104.979087,,,0
10159,12th Ave & Broadway,Vehicles Travelling East, 39.735237,-104.986919,,,0
10160,12th Ave & Corona St,Vehicles Travelling East, 39.735100,-104.973595,,,0
10161,12th Ave & Downing St,Vehicles Travelling West, 39.735190,-104.973475,,,0
10162,12th Ave & Elizabeth St,Vehicles Travelling East, 39.735096,-104.956006,,,0
10163,12th Ave & Elizabeth St,Vehicles Travelling West, 39.735186,-104.956081,,,0
10164,12th Ave & Emerson St,Vehicles Travelling East, 39.735096,-104.976159,,,0
10166,12th Ave & Fillmore St,Vehicles Travelling East, 39.735078,-104.952621,,,0
10167,12th Ave & Fillmore St,Vehicles Travelling West, 39.735169,-104.952610,,,0
10168,12th Ave & Grant St,Vehicles Travelling East, 39.735227,-104.983287,,,0
10169,12th Ave & Grant St,Vehicles Travelling West, 39.735332,-104.984014,,,0
10170,12th Ave & Humboldt St,Vehicles Travelling East, 39.735125,-104.968576,,,0
10171,12th Ave & Humboldt St,Vehicles Travelling West, 39.735220,-104.968754,,,0
10172,12th Ave & Jackson St,Vehicles Travelling East, 39.735051,-104.943198,,,0
10174,12th Ave & Josephine St,Vehicles Travelling West, 39.735086,-104.959123,,,0
10175,12th Ave & Madison St,Vehicles Travelling East, 39.735067,-104.945899,,,0
10176,12th Ave & Madison St,Vehicles Travelling West, 39.735165,-104.946462,,,0
10177,12th Ave & Pennsylvania St,Vehicles Travelling East, 39.735102,-104.980599,,,0
10178,12th Ave & Pennsylvania St,Vehicles Travelling West, 39.735182,-104.981386,,,0
10179,12th Ave & Race St,Vehicles Travelling East, 39.735005,-104.963223,,,0
10180,12th Ave & Race St,Vehicles Travelling West, 39.735091,-104.963763,,,0
10181,12th Ave & Steele St,Vehicles Travelling East, 39.735064,-104.948897,,,0
10182,12th Ave & Steele St,Vehicles Travelling West, 39.735188,-104.949863,,,0
10184,12th Ave & Vine St,Vehicles Travelling East, 39.734998,-104.961976,,,0
10185,12th Ave & Vine St,Vehicles Travelling West, 39.735088,-104.962561,,,0
10186,12th Ave & Washington St,Vehicles Travelling East, 39.735093,-104.978370,,,0
10187,12th Ave & Washington St,Vehicles Travelling West, 39.735237,-104.979040,,,0
10188,12th Ave & Gilpin St,Vehicles Travelling Southeast, 39.736056,-104.966469,,,0
10189,12th Ave & Gilpin St,Vehicles Travelling West, 39.736106,-104.966278,,,0
10190,12th Ave & York St,Vehicles Travelling East, 39.734996,-104.959480,,,0
10197,13th Ave & 13th Cir,Vehicles Travelling East, 39.735912,-104.818783,,,0
10201,W 13th Ave & Broadway,Vehicles Travelling West, 39.736911,-104.987860,,,0
10204,W 13th Ave & Cherokee St,Vehicles Travelling West, 39.736925,-104.992051,,,0
10205,13th Ave & Colorado Blvd,Vehicles Travelling West, 39.736790,-104.941204,,,0
10207,13th Ave & Eagle St,Vehicles Travelling East, 39.735482,-104.815564,,,0
10208,13th Ave & Eagle St,Vehicles Travelling West, 39.735604,-104.816316,,,0
10209,W 13th Ave & Elati St,Vehicles Travelling West, 39.736913,-104.994377,,,0
10210,13th Ave & Fraser St,Vehicles Travelling East, 39.735476,-104.811966,,,0
10211,13th Ave & Garfield St,Vehicles Travelling West, 39.736801,-104.944270,,,0
10212,13th Ave & Granby St,Vehicles Travelling West, 39.735689,-104.811140,,,0
10224,Decatur / Federal Station Gate H,Vehicles Travelling West, 39.738050,-105.025753,,,0
10228,W 14th Ave & Galapago St,Vehicles Travelling East, 39.738407,-104.996035,,,0
10230,W 14th Ave & Irving St,Vehicles Travelling East, 39.739044,-105.028152,,,0
10232,W 14th Ave & Java Ct,Vehicles Travelling East, 39.738427,-105.030752,,,0
10235,W 14th Ave & Newland St,Vehicles Travelling West, 39.738535,-105.069949,,,0
10236,W 14th Ave & Newland St,Vehicles Travelling East, 39.738444,-105.069056,,,0
10238,W 14th Ave & Pierce St,Vehicles Travelling East, 39.738443,-105.071531,,,0
10252,15th St & Canyon Blvd,Vehicles Travelling Southeast, 40.016072,-105.275215,,,0
10254,15th St & Central St,Vehicles Travelling Northwest, 39.757844,-105.010929,,,0
10272,Tejon St & W 31st Ave,Vehicles Travelling North, 39.761142,-105.011056,,,0
10273,16th St & Boulder St,Vehicles Travelling East, 39.758852,-105.010098,,,0
10277,17th Ave & Broadway,Vehicles Travelling East, 39.743228,-104.987267,,,0
10280,17th Ave & Clarkson St,Vehicles Travelling East, 39.743193,-104.977204,,,0
10281,17th Ave & Cook St,Vehicles Travelling East, 39.743684,-104.947424,,,0
10284,17th Ave & Esplanade,Vehicles Travelling East, 39.743726,-104.956224,,,0
10285,17th Ave & Esplanade,Vehicles Travelling West, 39.743882,-104.956448,,,0
10287,W 17th Ave & Federal Blvd,Vehicles Travelling West, 39.744014,-105.026211,,,0
10288,17th Ave & Fillmore St,Vehicles Travelling East, 39.743715,-104.953279,,,0
10289,17th Ave & Fillmore St,Vehicles Travelling West, 39.743905,-104.954350,,,0
10290,17th Ave & Franklin St,Vehicles Travelling East, 39.743166,-104.968186,,,0
10291,17th Ave & Garfield St,Vehicles Travelling East, 39.743681,-104.943681,,,0
10292,17th Ave & Garfield St,Vehicles Travelling West, 39.743835,-104.944028,,,0
10294,17th Ave & Gaylord St,Vehicles Travelling East, 39.743159,-104.961209,,,0
10295,W 17th Ave & Grove St,Vehicles Travelling East, 39.743879,-105.026515,,,0
10298,17th Ave & Harrison St,Vehicles Travelling West, 39.743831,-104.941757,,,0
10300,W 17th Ave & Irving St,Vehicles Travelling East, 39.743901,-105.029635,,,0
10301,W 17th Ave & Irving St,Vehicles Travelling West, 39.743982,-105.030238,,,0
10303,W 17th Ave & King St,Vehicles Travelling West, 39.743995,-105.033399,,,0
10304,W 17th Ave & King St,Vehicles Travelling East, 39.743897,-105.032791,,,0
10306,17th Ave & Lafayette St,Vehicles Travelling East, 39.743175,-104.970624,,,0
10307,17th Ave & Logan St,Vehicles Travelling East, 39.743198,-104.982090,,,0
10308,17th Ave & Madison St,Vehicles Travelling West, 39.743839,-104.946356,,,0
10311,W 17th Ave & Meade St,Vehicles Travelling East, 39.743902,-105.035474,,,0
10313,W 17th Ave & Meade St,Vehicles Travelling West, 39.744018,-105.036125,,,0
10314,17th Ave & Downing St,Vehicles Travelling East, 39.743184,-104.973098,,,0
10315,17th Ave & Pearl St,Vehicles Travelling East, 39.743198,-104.979407,,,0
10316,W 17th Ave & Perry St,Vehicles Travelling West, 39.743999,-105.039653,,,0
10317,W 17th Ave & Perry St,Vehicles Travelling East, 39.743911,-105.039617,,,0
10320,17th Ave & Race St,Vehicles Travelling East, 39.743153,-104.963147,,,0
10321,W 17th Ave & Sheridan Blvd,Vehicles Travelling East, 39.743921,-105.052763,,,0
10322,17th Ave & Sherman St,Vehicles Travelling East, 39.743181,-104.984488,,,0
10323,17th Ave & Steele St,Vehicles Travelling East, 39.743721,-104.949755,,,0
10325,17th Ave & Steele St,Vehicles Travelling West, 39.743856,-104.950366,,,0
10326,W 17th Ave & Stuart St,Vehicles Travelling East, 39.743916,-105.042459,,,0
10327,W 17th Ave & Stuart St,Vehicles Travelling West, 39.744027,-105.041999,,,0
10328,W 17th Ave & Utica St,Vehicles Travelling East, 39.743920,-105.044891,,,0
10329,W 17th Ave & Utica St,Vehicles Travelling West, 39.744038,-105.045491,,,0
10330,17th Ave & Williams St,Vehicles Travelling East, 39.743162,-104.965699,,,0
10331,W 17th Ave & Wolff St,Vehicles Travelling East, 39.743922,-105.048372,,,0
10332,W 17th Ave & Wolff St,Vehicles Travelling West, 39.744035,-105.049007,,,0
10333,W 17th Ave & Yates St,Vehicles Travelling West, 39.744043,-105.051320,,,0
10334,W 17th Ave & Yates St,Vehicles Travelling East, 39.743924,-105.051133,,,0
10335,17th Ave & Josephine St,Vehicles Travelling East, 39.743299,-104.959408,,,0
10336,18th Ave & Downing St,Vehicles Travelling West, 39.744891,-104.973807,,,0
10338,18th Ave & Emerson St,Vehicles Travelling West, 39.744900,-104.976504,,,0
10339,18th Ave & Franklin St,Vehicles Travelling West, 39.744875,-104.968741,,,0
10340,18th Ave & Grant St,Vehicles Travelling West, 39.744942,-104.983854,,,0
10341,18th Ave & High St,Vehicles Travelling West, 39.744857,-104.965151,,,0
10342,18th Ave & Pennsylvania St,Vehicles Travelling West, 39.744913,-104.981639,,,0
10344,18th Ave & Vine St,Vehicles Travelling West, 39.744856,-104.962481,,,0
10345,18th Ave & Washington St,Vehicles Travelling West, 39.744910,-104.979029,,,0
10346,18th Ave & York St,Vehicles Travelling West, 39.744846,-104.960352,,,0
10353,19th Ave & Biscay St,Vehicles Travelling West, 39.745584,-104.768194,,,0
10354,19th Ave & Broadway,Vehicles Travelling East, 39.746131,-104.986787,,,0
10355,19th Ave & Ceylon St,Vehicles Travelling West, 39.745599,-104.765732,,,0
10357,19th Ave & Grant St,Vehicles Travelling East, 39.746128,-104.983247,,,0
10359,19th Ave & Pearl St,Vehicles Travelling East, 39.746135,-104.980028,,,0
10360,19th Ave & Sherman St,Vehicles Travelling East, 39.746124,-104.984501,,,0
10363,19th St & Tyler Rd,Vehicles Travelling South, 40.026155,-105.272695,,,0
10364,20th St & Bluff St,Vehicles Travelling Southeast, 40.023780,-105.271039,,,0
10365,19th St & Avocado Rd,Vehicles Travelling North, 40.056164,-105.272643,,,0
10366,19th St & Avocado Rd,Vehicles Travelling South, 40.055499,-105.272821,,,0
10367,19th St & Cedar Ave,Vehicles Travelling North, 40.027895,-105.272534,,,0
10368,19th St & Elder Ave,Vehicles Travelling South, 40.030185,-105.272721,,,0
10369,19th St & Elder Ave,Vehicles Travelling North, 40.030053,-105.272570,,,0
10372,19th St & Floral Dr,Vehicles Travelling North, 40.031812,-105.272579,,,0
10373,19th St & Jackson St,Vehicles Travelling West, 39.750528,-105.214651,,,0
10374,19th St & Forest Ave,Vehicles Travelling South, 40.032302,-105.272726,,,0
10375,19th St & Glenwood Dr,Vehicles Travelling North, 40.033385,-105.272603,,,0
10379,19th St & Joslin Ct,Vehicles Travelling North, 40.037437,-105.272633,,,0
10381,19th St & Kalmia Ave,Vehicles Travelling North, 40.040319,-105.272678,,,0
10383,19th St & Market St,Vehicles Travelling Southeast, 39.752397,-104.994418,,,0
10384,19th St & Norwood Ave,Vehicles Travelling North, 40.043960,-105.272662,,,0
10385,19th St & Norwood Ave,Vehicles Travelling South, 40.043772,-105.272825,,,0
10386,20th St & Pine St,Vehicles Travelling Southeast, 40.021746,-105.270335,,,0
10387,19th St & Poplar Ave,Vehicles Travelling South, 40.046769,-105.272831,,,0
10388,19th St & Poplar Ave,Vehicles Travelling North, 40.047039,-105.272685,,,0
10389,19th St & Riverside Ave,Vehicles Travelling North, 40.050373,-105.272684,,,0
10390,19th St & Redwood Ave,Vehicles Travelling South, 40.048573,-105.272850,,,0
10391,19th St & Upland Ave,Vehicles Travelling South, 40.052543,-105.272830,,,0
10392,19th St & Upland Ave,Vehicles Travelling North, 40.052613,-105.272691,,,0
10393,19th St & Yarmouth Ave,Vehicles Travelling South, 40.057985,-105.272817,,,0
10398,W 1st Ave & Bannock St,Vehicles Travelling West, 39.718454,-104.991166,,,0
10399,W 1st Ave & Bannock St,Vehicles Travelling East, 39.718315,-104.991021,,,0
10402,1st Ave & Broadway,Vehicles Travelling East, 39.718300,-104.987110,,,0
10403,W 1st Ave & Broadway,Vehicles Travelling West, 39.718409,-104.987897,,,0
10406,W 1st Ave & Chase St,Vehicles Travelling East, 39.718518,-105.056239,,,0
10407,W 1st Ave & Chase St,Vehicles Travelling West, 39.718612,-105.057500,,,0
10413,1st Ave & Fillmore Plaza,Vehicles Travelling East, 39.717983,-104.953658,,,0
10422,W 1st Ave & Fenton St,Vehicles Travelling East, 39.718495,-105.060519,,,0
10423,W 1st Ave & Fenton St,Vehicles Travelling West, 39.718608,-105.060474,,,0
10427,1st Ave & Garfield St,Vehicles Travelling West, 39.717893,-104.944140,,,0
10429,1st Ave & Gilpin St,Vehicles Travelling East, 39.718127,-104.966164,,,0
10430,1st Ave & Gilpin St,Vehicles Travelling West, 39.718382,-104.967193,,,0
10433,1st Ave & Grant St,Vehicles Travelling East, 39.718279,-104.983456,,,0
10436,W 1st Ave & Harlan St,Vehicles Travelling East, 39.718486,-105.062284,,,0
10437,W 1st Ave & Harlan St,Vehicles Travelling West, 39.718635,-105.062317,,,0
10438,1st Ave & Harrison St,Vehicles Travelling West, 39.717898,-104.941987,,,0
10443,W 1st Ave & Ingalls St,Vehicles Travelling West, 39.718582,-105.064461,,,0
10444,1st Ave & Harrison St,Vehicles Travelling East, 39.717744,-104.942048,,,0
10445,W 1st Ave & Jay St,Vehicles Travelling East, 39.718466,-105.064688,,,0
10447,W 1st Ave & Knox Ct,Vehicles Travelling West, 39.718214,-105.032991,,,0
10448,1st Ave & Lafayette St,Vehicles Travelling East, 39.718137,-104.970302,,,0
10449,W 1st Ave & Lamar St,Vehicles Travelling East, 39.718458,-105.067013,,,0
10450,W 1st Ave & Lamar St,Vehicles Travelling West, 39.718554,-105.067430,,,0
10451,1st Ave & Lincoln St,Vehicles Travelling West, 39.718403,-104.986632,,,0
10453,1st Ave & Madison St,Vehicles Travelling East, 39.717737,-104.945820,,,0
10454,1st Ave & Madison St,Vehicles Travelling West, 39.717905,-104.946615,,,0
10457,W 1st Ave & Meade St,Vehicles Travelling East, 39.718089,-105.035739,,,0
10458,W 1st Ave & Meade St,Vehicles Travelling West, 39.718205,-105.036629,,,0
10459,W 1st Ave & Newland St,Vehicles Travelling East, 39.718451,-105.069303,,,0
10460,W 1st Ave & Newland St,Vehicles Travelling West, 39.718558,-105.070110,,,0
10464,1st Ave & Pennsylvania St,Vehicles Travelling East, 39.718281,-104.981169,,,0
10465,1st Ave & Pennsylvania St,Vehicles Travelling West, 39.718374,-104.981687,,,0
10466,W 1st Ave & Perry St,Vehicles Travelling East, 39.718088,-105.039187,,,0
10467,W 1st Ave & Perry St,Vehicles Travelling West, 39.718234,-105.040255,,,0
10469,W 1st Ave & Quay St,Vehicles Travelling West, 39.718545,-105.072863,,,0
10470,1st Ave & Detroit St,Vehicles Travelling West, 39.718270,-104.956777,,,0
10471,W 1st Ave & Sheridan Blvd,Vehicles Travelling East, 39.718158,-105.052736,,,0
10472,W 1st Ave & Sheridan Blvd,Vehicles Travelling West, 39.718660,-105.053797,,,0
10473,1st Ave & Steele St,Vehicles Travelling East, 39.717741,-104.948811,,,0
10476,W 1st Ave & Stuart St,Vehicles Travelling East, 39.718084,-105.042945,,,0
10477,W 1st Ave & Stuart St,Vehicles Travelling West, 39.718216,-105.043755,,,0
10478,W 1st Ave & Teller St,Vehicles Travelling East, 39.718412,-105.076463,,,0
10480,1st Ave & University Blvd,Vehicles Travelling East, 39.717998,-104.958053,,,0
10481,1st Ave & University Blvd,Vehicles Travelling West, 39.718394,-104.960082,,,0
10482,1st Ave & Vine St,Vehicles Travelling West, 39.718381,-104.962317,,,0
10483,1st Ave & Vine St,Vehicles Travelling East, 39.718137,-104.961797,,,0
10484,W 1st Ave & Vrain St,Vehicles Travelling East, 39.718102,-105.045417,,,0
10485,W 1st Ave & Vrain St,Vehicles Travelling West, 39.718239,-105.046051,,,0
10488,1st Ave & Washington St,Vehicles Travelling West, 39.718365,-104.979503,,,0
10489,1st Ave & Washington St,Vehicles Travelling East, 39.718288,-104.978513,,,0
10490,W 1st Ave & Wolff St,Vehicles Travelling West, 39.718255,-105.048491,,,0
10491,W 1st Ave & Wolff St,Vehicles Travelling East, 39.718123,-105.047607,,,0
10492,W 1st Ave & Yates St,Vehicles Travelling East, 39.718141,-105.050058,,,0
10493,W 1st Ave & Yates St,Vehicles Travelling West, 39.718269,-105.050425,,,0
10496,W 20th Ave & Zephyr St,Vehicles Travelling East, 39.747485,-105.086357,,,0
10497,W 20th Ave & Allison St,Vehicles Travelling West, 39.747586,-105.086633,,,0
10499,W 20th Ave & Bell Ct,Vehicles Travelling West, 39.747531,-105.095217,,,0
10500,W 20th Ave & Bell Ct,Vehicles Travelling East, 39.747438,-105.095151,,,0
10502,W 20th Ave & Carr St,Vehicles Travelling West, 39.747577,-105.091350,,,0
10503,W 20th Ave & Cody St,Vehicles Travelling East, 39.747476,-105.091507,,,0
10504,W 20th Ave & Depew St,Vehicles Travelling East, 39.747546,-105.057563,,,0
10505,W 20th Ave & Depew St,Vehicles Travelling West, 39.747704,-105.058429,,,0
10506,W 20th Ave & Garrison St,Vehicles Travelling West, 39.747505,-105.100474,,,0
10507,W 20th Ave & Glen Ayr Dr,Vehicles Travelling East, 39.747451,-105.099670,,,0
10509,W 20th Ave & Harlan St,Vehicles Travelling East, 39.747556,-105.062224,,,0
10510,W 20th Ave & Harlan St,Vehicles Travelling West, 39.747698,-105.062993,,,0
10511,W 20th Ave & Independence St,Vehicles Travelling East, 39.747418,-105.104142,,,0
10512,W 20th Ave & Independence St,Vehicles Travelling West, 39.747528,-105.104553,,,0
10513,W 20th Ave & Jay St,Vehicles Travelling West, 39.747703,-105.065657,,,0
10515,W 20th Ave & Kipling St,Vehicles Travelling East, 39.747399,-105.108949,,,0
10516,W 20th Ave & Kipling St,Vehicles Travelling West, 39.747505,-105.109961,,,0
10517,W 20th Ave & Lewis St,Vehicles Travelling West, 39.747496,-105.113219,,,0
10518,W 20th Ave & Lewis St,Vehicles Travelling East, 39.747382,-105.113024,,,0
10520,W 20th Ave & Marshall St,Vehicles Travelling West, 39.747683,-105.069050,,,0
10521,W 20th Ave & Moore St,Vehicles Travelling West, 39.747475,-105.116275,,,0
10522,W 20th Ave & Nelson St,Vehicles Travelling East, 39.747374,-105.116335,,,0
10523,W 20th Ave & Newland St,Vehicles Travelling East, 39.747539,-105.068974,,,0
10524,W 20th Ave & Owens Ct,Vehicles Travelling East, 39.747360,-105.120158,,,0
10525,W 20th Ave & Owens Ct,Vehicles Travelling West, 39.747469,-105.121102,,,0
10526,20th Ave & Logan St,Vehicles Travelling West, 39.747607,-104.981942,,,0
10527,W 20th Ave & Reed St,Vehicles Travelling West, 39.747641,-105.074243,,,0
10528,W 20th Ave & Reed St,Vehicles Travelling East, 39.747470,-105.074005,,,0
10529,W 20th Ave & Robb St,Vehicles Travelling East, 39.747349,-105.125437,,,0
10530,W 20th Ave & Quail Dr,Vehicles Travelling West, 39.747447,-105.124744,,,0
10532,W 20th Ave & Simms St,Vehicles Travelling East, 39.747334,-105.127616,,,0
10533,W 20th Ave & Simms St,Vehicles Travelling West, 39.747445,-105.129467,,,0
10534,W 20th Ave & Teller St,Vehicles Travelling East, 39.747509,-105.076253,,,0
10535,W 20th Ave & Teller St,Vehicles Travelling West, 39.747609,-105.077009,,,0
10536,W 20th Ave & Winfield Dr,Vehicles Travelling East, 39.747281,-105.134818,,,0
10537,W 20th Ave & Urban Dr,Vehicles Travelling West, 39.747403,-105.135485,,,0
10538,W 20th Ave & Wadsworth Blvd,Vehicles Travelling East, 39.747470,-105.080764,,,0
10539,W 20th Ave & Wadsworth Blvd,Vehicles Travelling West, 39.747613,-105.082017,,,0
10540,W 20th Ave & Willow Ct,Vehicles Travelling West, 39.747383,-105.138271,,,0
10541,W 20th Ave & Willow Ct,Vehicles Travelling East, 39.747273,-105.139043,,,0
10542,W 20th Ave & Youngfield St,Vehicles Travelling East, 39.747207,-105.142049,,,0
10550,20th St & Larimer St,Vehicles Travelling Northwest, 39.753395,-104.993005,,,0
10552,20th St & Mapleton Ave,Vehicles Travelling Northwest, 40.023237,-105.270697,,,0
10553,20th St & Mesa Dr,Vehicles Travelling Northwest, 40.024791,-105.271299,,,0
10554,20th St & Pine St,Vehicles Travelling Northwest, 40.022330,-105.270394,,,0
10555,22nd Ave & Downing St,Vehicles Travelling East, 39.749410,-104.973042,,,0
10556,22nd Ave & Downing St,Vehicles Travelling West, 39.749563,-104.973640,,,0
10557,22nd Ave & Clarkson St,Vehicles Travelling East, 39.749418,-104.977186,,,0
10558,22nd Ave & Ogden St,Vehicles Travelling West, 39.749566,-104.975130,,,0
10559,22nd Ave & Franklin St,Vehicles Travelling East, 39.749394,-104.968239,,,0
